day,max_temp,min_temp,avg_temp,max_wind,min_wind,avg_wind,max_percipitation,min_percipitation,avg_percipitation,sum_snow,day_hours,sunnyness,price_surge,max_price
2024-03-21,2.4180002,-6.082,-0.8882499387499999,10.805998,1.0182338,6.773851658333334,5.4,0.0,0.47500000000000003,4.829999979999999,12.0,0.4438944160648148,-0.00013186318851427542,65.0
2024-03-22,4.468,-7.682,-1.4965833162499997,10.24578,3.0547013,6.5502392333333335,0.0,0.0,0.0,0.0,12.0,0.9166666666666666,-6.590761334897739e-05,66.0
2024-03-23,-1.282,-7.932,-4.909083329166667,21.67487,6.12,14.549764041666668,2.3,0.0,0.5291666666666667,7.7700000000000005,12.0,0.3818519814814815,5.022321114832176e-05,65.0
2024-03-24,-5.882,-15.532,-8.127833333333333,17.771753,5.506941,11.662715279166667,1.9,0.0,0.3875,6.4399999,12.0,0.3707869803240741,0.00019833684219214078,65.0
2024-03-25,-1.1819999,-19.782,-9.196583329166666,23.090569,2.1897945,12.449428491666666,0.0,0.0,0.0,0.0,12.0,0.8423341375694444,7.726148182444175e-05,59.0
2024-03-26,-1.532,-8.032,-4.7674166583333335,25.376808,18.25026,22.734257291666665,0.1,0.0,0.008333333333333333,0.21000000000000002,12.0,0.8922766342592592,-0.00022380129939672771,59.0
2024-03-27,-2.582,-10.582,-5.269499991666667,19.681828,3.7585104,11.320780770833332,1.9,0.0,0.5916666666666667,10.009999870000001,12.0,0.0,-0.00030329896081912746,58.0
2024-03-28,-2.7319999,-12.282,-6.984083329166666,22.086521,8.905908,15.849690229166669,4.2,0.0,0.4333333333333333,7.27999961,12.0,0.5,-0.0003306066403982022,59.0
2024-03-29,2.7680001,-7.432,-2.27783331375,31.404713,20.523157,24.657665666666663,0.0,0.0,0.0,0.0,12.0,0.784648675925926,-0.00030725289829027397,61.0
2024-03-30,1.168,-3.182,-1.3236666401666668,37.14286,7.754637,20.647646458333334,1.9,0.0,0.4166666666666667,6.36999981,12.0,0.6925378032407408,-0.00019017903364495866,60.0
2024-03-31,1.2680001,-5.882,-1.7611666433333333,21.794127,12.096214,16.634627499999997,0.4,0.0,0.041666666666666664,0.70000001,12.0,0.6437838976851852,-3.122274414704385e-05,62.0
2024-04-01,-1.232,-8.532,-3.3632499875,20.774214,6.696387,11.2823463375,3.3,0.0,0.5541666666666667,9.30999989,12.0,0.5,6.688902686952728e-05,55.0
2024-04-02,-0.032000065,-8.432,-4.4507499881250006,14.84318,7.928178,11.614568854166668,0.5,0.0,0.08333333333333333,1.40000001,12.0,0.8792494199537036,7.396174778814436e-05,
2024-04-03,-0.88199997,-7.982,-3.0236666516666673,15.629971,6.9899354,11.848924062499998,1.3,0.0,0.16666666666666666,2.66,12.0,0.07717418287037037,7.008178750619958e-05,
2024-04-04,3.3179998,-3.382,-0.18616664375000003,15.807239,8.12197,11.907642375,0.5,0.0,0.0375,0.35000000000000003,12.0,0.8398229263888888,9.650934120184349e-05,
2024-04-05,4.818,-4.932,0.059666697083333275,14.20062,8.39657,12.186915854166665,0.0,0.0,0.0,0.0,12.0,1.0068084907407406,3.873266417523278e-05,
2024-04-06,6.2679996,-4.482,0.7388333504166665,14.689589,6.618519,10.974329116666667,0.0,0.0,0.0,0.0,12.0,1.0112210717592593,-9.234858735810349e-07,
2024-04-07,8.618,-2.7319999,2.6700833062499996,16.923828,6.9153743,11.670561025,0.0,0.0,0.0,0.0,12.0,1.0156285231481483,0.00012522225009604316,
2024-04-08,7.0179996,0.96799994,3.2325833575,25.49908,12.7279215,18.727341312500002,0.0,0.0,0.0,0.0,12.0,1.0200279953703704,0.0022005451430983595,
2024-04-09,2.718,-5.732,-1.9424166491666666,22.104116,3.671294,9.378451283333334,3.3,0.0,0.7416666666666667,9.23999981,12.0,0.0,0.0,
2024-04-10,-2.932,-8.182,-5.0111666625,18.39878,6.4096174,11.544633662499999,0.6,0.0,0.14583333333333334,2.45000003,12.0,0.2082016921296296,0.0,
2024-04-11,7.9680004,-9.882,-0.21741662083333327,11.592894,2.6208394,5.366965279166666,0.0,0.0,0.0,0.0,12.0,1.0331518101851853,0.0,
2024-04-12,10.618,-1.982,4.997166714166666,4.829907,0.0,2.330213945,0.0,0.0,0.0,0.0,12.0,1.0374921064814815,0.0,
2024-04-13,12.968,-1.382,5.26175001375,7.5942073,0.35999998,4.0717690158333335,0.0,0.0,0.0,0.0,12.0,1.041810439814815,0.0,
