day,max_temp,min_temp,avg_temp,max_wind,min_wind,avg_wind,max_percipitation,min_percipitation,avg_percipitation,sum_snow,day_hours,sunnyness,price_surge,max_price
2024-03-15,3.961,-3.439,0.5776667225000001,10.739832,2.5959969,6.35018645,0.9,0.0,0.08750000000000001,0.42,12.0,0.75,-0.0002123941864442285,64.0
2024-03-16,-0.88899994,-3.689,-2.1931666308333333,11.966953,3.396233,7.046107975000001,2.6,0.0,0.5708333333333333,9.37999983,12.0,0.3898542627314815,-4.65530941140294e-05,67.0
2024-03-17,1.7610002,-9.939,-2.626499926833333,10.182337,1.484318,5.603095175,0.7,0.0,0.1625,1.3300000299999999,12.0,0.4819893657407408,0.00017455626393274065,67.0
2024-03-18,-1.489,-5.0889997,-2.501499941666667,10.829958,0.5091169,5.124296133333334,4.4,0.0,0.8916666666666666,13.64999997,12.0,0.0,0.00016019781603485573,64.0
2024-03-19,2.461,-11.689,-4.101499965833334,9.504272,0.71999997,5.307901227916666,0.0,0.0,0.0,0.0,12.0,0.9166666666666666,5.231754667201179e-05,64.0
2024-03-20,6.0109997,-8.339,-0.9639999833333333,9.021574,0.71999997,4.97173838625,0.0,0.0,0.0,0.0,12.0,0.9166666666666666,-2.9971192272760838e-05,64.0
2024-03-21,3.961,-2.639,0.32975004525,14.81259,1.2979984,8.521284216666666,2.5,0.0,0.35833333333333334,1.18999996,12.0,0.49525616203703704,-9.311377292767481e-05,64.0
2024-03-22,4.761,-7.8389997,-1.61399994,7.24486,2.6208394,4.410077220833333,0.0,0.0,0.0,0.0,12.0,0.9166666666666666,-0.00014177809414815643,64.0
2024-03-23,2.3109999,-9.789,-4.841083284583333,20.140705,2.0364676,9.267940879166666,2.7,0.0,0.6041666666666666,10.009999939999998,12.0,0.09203434004629629,-4.833575487287727e-05,67.0
2024-03-24,-7.239,-11.439,-9.191083308333333,17.193533,5.692099,9.956007866666665,0.9,0.0,0.325,5.46,12.0,0.43757125,0.0001091528239129527,67.0
2024-03-25,-0.63899994,-13.339,-6.928583311666666,28.112288,2.9024127,13.354118145833334,0.1,0.0,0.012500000000000002,0.21000000000000002,12.0,0.9155431453703703,0.00011645330479770082,64.0
